,Unnamed: 0,ID CAMPO,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,135,Unnamed: 18,133,134,Unnamed: 21,136,Unnamed: 23,138,137,Unnamed: 26,139,Unnamed: 28,141,140,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,142,143,144,145,146,Unnamed: 41,Unnamed: 42,EAN,Unnamed: 44,167,168,169,166,209,224,recommended,buy_together,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,19,20,21,"163, 25",35,"36, 37",38,39,40,"41, 42, 152",43,44,45,"98, 99, 101, 106, 221, 223",164,22,23,24,27,"28, 207",29,30,31,32,33,34,47,108,"173, 213",214,215,"153, 155,156, 216, 225","212, 217",218,"158, 219","211, 149, 220",109,226,111,233,110,151,185,113,"114, 181, 208","119, 120","121, 179",182,126,"124, 174",125,183,"175, 127",128,222,130,131,132,75,"76, 234, 235, 229","77, 230, 180","78, 176",227,228,"82, 232",83,84,85,86,87,88,Unnamed: 129,Unnamed: 130
0,False,ID Producto,"DEPARTAMENTO
(Campo requerido)","CATEGORÍA
(Campo requerido)","SUBCATEGORÍAS
(No es campo obligatorio)

(Es posible que haya productos que no tengan SUBCATEGORÍAS. Si es el caso, dejar este campo en blanco). ",POR LÍNEA,"NOMBRE 
(Campo requerido)",PALABRAS PARA BÚSQUEDAS (Separar las palabras por comas),"TÍTULO DE LA PÁGINA
(Es importante por SEO. Puede ser el mismo nombre del producto)","CÓDIGO DE REFERENCIA DE PRODUCTO
(Referencia del producto)","DESCRIPCIÓN DEL PRODUCTO PRINCIPAL
(Campo requerido)
(425 caracteres)",Contador de caracteres,"MARCA
(Por defecto: Challenger)","MOSTRAR EN TIENDA 
(Que se muestre en el catálogo)","PRODUCTO ACTIVO 
(SI / NO)","MOSTRAR AVISO ""SIN INVENTARIO""
(Si el producto queda sin inventario, mostrar un aviso que diga que no inventario) Ejemplo: https://challengerco.vtexcommercestable.com.br/tv-32l85-t2-hd/p","TAX CODE 
(Por ahora dejar en blanco)","TÍTULO DESTACADA 1
(No existe en Vtex Aún)
 (Campo requerido)
(70 Caracteres max)",,Imagen 1,"CARACTERÍSTICA DESTACADA 1
(No existe en Vtex Aún)
 (Campo requerido)
(195 caracteres max)",Contador de caracteres,"TÍTULO DESTACADA 2
(No existe en Vtex Aún)
 (Campo requerido)
(70 Caracteres max)",Contador de caracteres,Imagen 2,"CARACTERÍSTICA DESTACADA 2
(No existe en Vtex Aún)
 (Campo requerido)
(195 caracteres max)",Contador de caracteres,"TÍTULO DESTACADA 3
(No existe en Vtex Aún)
 (Campo requerido)
(70 Caracteres max)",Contador de caracteres,Imagen 3,"CARACTERÍSTICA DESTACADA 3
(No existe en Vtex Aún)
(195 caracteres max)",Contador de caracteres,"TÍTULO DESTACADA 4
(No existe en Vtex Aún)
 (Campo requerido)
(70 Caracteres max)",Contador de caracteres,"CARACTERÍSTICA DESTACADA 4
(No existe en Vtex Aún)
(195 caracteres max)",Contador de caracteres,preguntas frecuentes,imagen portada archivos,manual de uso,garantía archivo,guía,"NOMBRE DE SKU
 (Campo requerido)","PUNTO DE FIDELIDAD 
(para programación de fidelización de marketing)",EAN,"CÓDIGO DE REFERENCIA
 (Campo requerido)

- Campo único

Referencia Industrial",Dimensiones de flete,"PESO PARA FLETE (Kilogramos) 

 (Campo requerido) __ SOLO INGRESE UN NÚMERO","PESO REAL (Kilogramos) 
SOLO INGRESE UN NÚMERO",Dimensiones reales,Dimensiones Ruteo,Dimensiones Ruteo Adicionales,"
OTROS PRODUCTOS RECOMENDADOS

(PRODUCTOS SUGERIDOS)
(Esto productos se abren en ventanas nuevas. Lo vamos a usar para la sección de ""Otros productos recomendados""). 

Poner Aquí el código de referencia del EAN","SE COMPRAN JUNTOS
(Esto productos se abren en ventanas nuevas. Lo vamos a usar para la sección de ""Se compran juntos""). 

Poner Aquí el código de referencia del EAN","SKU ACTIVO
(Hace que el producto esté activo en la tienda)
",,"IMÁGENES
(Cuadrada funciona 1000 x 1000 pero no debe pesar más de 50k)
Fondo prefriblemente blanco
Instrucciones: 
La imagen debe ser nombrada con el EAN del producto_ y el número de la foto en consecutivo en .JPG
 
Ejemplo: EAN_1.JPG","VIDEO 1
(Url del video)",,"TAMAÑO DE PANTALLA (Pulgadas)
(Televisores)


INGRESAR UN NÚMERO Entero","SMART
(Televisores)


SÍ o NO","Resolución
(Televisores)

Seleccionar un valor","Potencia de Sonido (Watts)
(Televisores
Audio)
Descripción","Garantía

(Aires Acondicionados, Calentadores de agua, Estufas de empotrar, Lava Vajillas, Mesones, Pocetas, Producto Campanas, Producto Hornos, Producto Lavadoras, Producto de Audio, Producto de Neveras, Producto de Televisor)

INGRESAR TEXTO DE DESCRIPCIÓN","Entrada USB

(Producto de Audio, Producto de Televisor)

Sí o No","Entradas HDMI

(Televisores)

Número Entero","Entrada de Video Compuesto

(Televisores)

SÍ O NO","SPDIF, Audífonos","Potencia de consumo (Watts)

(Televisores, Audio, Lavadoras, Lavavajillas)

 NÚMERO ENTERO","Sintonizador de Televisión Digital Terrestre (TDT)

(Televisores)

SÍ O NO","Subtítulos (TDT)

(Televisores)

SÍ O NO","Ecualizador de Sonido

(Televisores)

SÍ O NO"," 	Alimentación de corriente  120v, 220v ","Tipo de Audio

(Audio)

SELECCIONAR UN VALOR","Resistencia al Agua

(Audio)

SÍ O NO","Luces LED

(Audio)

SÍ O NO","Portabilidad

(Audio)

SÍ O NO","Tipo de Conexión

(Audio)

SELECCIONAR UN VALOR","Conexión Bluetooth

(Audio
Televisión)

SÍ O NO","Entrada de Audio Óptico

(Audio)

SÍ O NO","Control Remoto

(Audio)

SÍ O NO","Entrada de Audio RCA

(Audio)

SÍ O NO","Subwoofer

(Audio)

SÍ O NO","Salida para Audifonos

(Audio)

SÍ O NO","Formato de Audio: MP3, WMA, WAV, OGC","Tipo de Nevera
(Neveras)

FROST, NO FROST","Línea

(Neveras)

Valores posibles:
- QUANTIUM
- BLACK SERIES
- GLASS
- TWIN
- Nevecón","Volumen de Almacenamiento (litros)

(Neveras, Minibares, Hornos)

Número Enteros","Indicador LED de Temperatura

(Neveras)

SÍ o NO","Control Electrónico de Temperatura

(Neveras)

SÍ o NO","Clasificación Energética 

(Neveras, Lavadoras, Estufas de Empotrar, Calentador de Gas, minibares, Aires acondicionados)

Valores posibles:
- A
- B
- C
- D
- E","Consumo de Energía por día (Kwh/día.)

(Neveras, minibares)

Número Decimal 

(Ejemplo: 0.943)","Puertas 

(Neveras, minibares)

Número Entero","Accesorios

(Neveras, minibares, Aires acondicionados)

Texto.

Ejemplo: 

Manija asistida externa en acero inoxidable.
5 Bandejas en poliestireno cristal.
Twist Ice.
5 Parrillas auxiliares.
Puerta reversible.
Bandeja en poliestireno cristal estrecha.
1 Bandeja de vidrio.","Display

(Neveras, Cavas, Calentadores)

SÍ o NO","Tipo de Lavadora
(Lavadoras)

Automática
Semiautomática","Capacidad (Número)

(Lavavajillas)

Descripción","Capacidad 
(kilos)

(Lavadoras)

Número Entero","Capacidad  Secado
(kilos)

(Lavadora/ Secadora)

Número Entero","Velocidad centrifugado (RPM)

(Lavadoras)

Descripción","Tipo de carga

(Lavadoras)

Valores posibles:
- Frontal 
- Superior","Cantidad de programas

(Lavadoras)

Número Entero","Filtros

(Lavadoras)

Número Entero","Acabados

(Calentadores de agua, Estufas de empotrar, Lava Vajillas, Producto Campanas, Producto Hornos)

Descripción","Filtros

(Campanas, Aires Acondicionados)

Descripción","Diametro ducto (Milímetros)

(Campanas y calentadores)

Número decimal","Cantidad de velocidades del motor

(Campanas)

Número entero","Potencia del motor (Watts)

(Campanas)

Número entero","Tipo de iluminación

(Campanas, Hornos)

Valores posibles:
LED
Incandescente
Halógena","Potencia Iluminación (Watts)

(Campanas)

Descripción

","Capacidad de Absorción 

(Campanas)

Número Entero 



","Cantidad de motores

(Campanas, Hornos)

Número entero","Altura minima de campana respecto a parrilla de cocina (CM)

(Campanas)

Número entero","Potencia Eléctrica (Watts)

(Productos Hornos, calentadores eléctricos)

Número entero","Intensidad Eléctrica

(Productos Hornos)

Número Decimal","Resistencias Eléctricas (Watts)

(Productos Hornos)

Descripción","Temperatura máx. de cocción (C*)

(Productos Hornos)

Número entero","Número de puestos 

(Estufas de Empotrar)

Número entero","Potencia del sistema gas

(Estufas de Empotrar, )

Descripción 
Ejemplo: 
Dos (2) Quemadores Semi-rápido (1,7KW) [6,11 MJ/h].","Potencia Nominal gas natural

(Estufas de Empotrar,Calentadores)

Descripción

Ejemplo: 
7,29 KW [26,23 MJ/h].","Parrillas

(Estufas de Empotrar, Hornos)

Descripción

Ejemplo: 
Cuatro (4) De hierro fundido de alta resistencia a la temperatura.","Apilado máximo

(Lavavajillas)

Número entero

","Corriente Máxima (AMP)

(Lavavajillas)

Número decimal","Consumo de energía (kWh/mes)

(Calentadores de agua)

Número decimal","Color

(Aires Acondicionados)

Descripción","Tipo

(Aires Acondicionados)

Valores posibles:
De instalación
Portátil","Clase Climática

(Aires Acondicionados)

Descripción


","Tensión / Frecuencia (Vatios - hertz)

(Aires Acondicionados)

Descripción

","Capacidad de refrigeración

(Aires Acondicionados)

Descripción","Ruido unidad Interior/Exterior

(Aires Acondicionados)

Descripción","Precio de venta 
(Todos)

Número","Inventario
(Todos)

Número"
1,False,1,Cocina,Estufas de Empotrar,Cristal,Cristal Squadra,Estufa de empotrar en vidrio templado de 2 puestos a gas natural,"Estufas, cubiertas, estufas de empotrar, estufas a gas, estufa de 2 puestos",Estufa de empotrar,SQ 6730,"Estufa en vidrio templado de seguridad con bordes redondeados, encendido electrónico incorporado y parrillas en hierro fundido.",127,Challenger,Sí,Sí,Sí,,Eficiencia.,11.0,,Quemadores italianos SABAF de alta eficiencia y última generación que reducen tiempos de cocción y ahorran gas entre un 5% y 15% comparado con los quemadores serie II.,168,Durabilidad.,12,,"Perillas metálicas que garantizan una mayor vida útil, con diseño ergonómico para facilitar su manipulación.",113,Seguridad y estabilidad.,24,,Parrillas en hierro fundido con soportes antideslizantes de alta resistencia a la temperatura que garantizan mayor seguridad en la manipulación de recipientes.,159,Praticidad.,11,Encendido electrónico incorporado que permite activar el funcionamiento del quemador automáticamente para cada mando.,119,,,,,,Estufa de empotrar en vidrio templado de 2 puestos a gas natural,,7707172626948,1.6730.20,"32x56,5x13,5       (Ancho x Alto x Profundidad)",7.2,6.5,30x52         (Ancho x Profundidad),"28x47,7         (Ancho x Profundidad)",,"7707172626955, 7707172626962","7707172629284, 7707061693433",Sí,,,,,,,,,1 año,,,,,,,,,120,,,,,,,,,,,,,,,,,,B,287.5,,,,,,,,,,,,Vidrio negro,,,,,,,,,,,,,,2,"Un (1) Quemador Auxiliar (1,1KW)[3,95 MJ/h].
Un (1) Quemador Rápido (2,9KW)[10,42 MJ/h].","(4,0 KW)[14,37 MJ/h].",Dos (2) De hierro fundido con soportes antideslizantes de alta resistencia a la temperatura.,,,,,,,,,,412900,15
2,False,2,Cocina,Estufas de Empotrar,Cristal,Cristal Squadra,Estufa de empotrar en vidrio templado de 4 puestos a gas natural,"Estufas, cubiertas, estufas de empotrar, estufas a gas, estufa de 4 puestos, mando lateral",Estufa de empotrar,SQ 6759,"Estufa en vidrio templado de seguridad con bordes redondeados, encendido electrónico incorporado y parrillas en hierro fundido.",127,Challenger,Sí,Sí,Sí,,Eficiencia.,11.0,,Quemadores italianos SABAF de alta eficiencia y última generación que reducen tiempos de cocción y ahorran gas entre un 5% y 15% comparado con los quemadores serie II.,168,Durabilidad.,12,,"Perillas metálicas que garantizan una mayor vida útil, con diseño ergonómico para facilitar su manipulación.",113,Seguridad y estabilidad.,24,,Parrillas en hierro fundido con soportes antideslizantes de alta resistencia a la temperatura que garantizan mayor seguridad en la manipulación de recipientes.,159,Praticidad.,11,Encendido electrónico incorporado que permite activar el funcionamiento del quemador automáticamente para cada mando.,119,,,,,,Estufa de empotrar en vidrio templado de 4 puestos a gas natural,,7707061694225,1.6759.20,"63,5x48x12       (Ancho x Alto x Profundidad)",12,11,"60x44,5         (Ancho x Profundidad)","57x39,4         (Ancho x Profundidad)","56,8x41,8           (Ancho x Profundidad)","7707061694249, 7707061689450","7707172629284, 7705191040158",Sí,,,,,,,,,1 año,,,,,,,,,120,,,,,,,,,,,,,,,,,,B,271.4,,,,,,,,,,,,Vidrio negro,,,,,,,,,,,,,,4,"Dos (2) Quemadores Semi-rápidos (1,7KW) [6,11 MJ/h].
Un (1) Quemador Auxiliar (1,09KW) [3,95 MJ/h].
Un (1) Quemador Rápido (2.89Kw) [10,42 MJ/h].","(7,38 KW) [26,59 MJ/h].",Cuatro (4) De hierro fundido con soportes antideslizantes de alta resistencia a la temperatura.,,,,,,,,,,602900,15
3,False,3,Cocina,Estufas de Empotrar,Cristal,Cristal Squadra,Estufa de empotrar en vidrio templado de 4 puestos a gas natural,"Estufas, cubiertas, estufas de empotrar, estufas a gas, estufa de 4 puestos, mando lateral",Estufa de empotrar,SQ 6760,"Estufa en vidrio templado de seguridad con bordes redondeados, encendido electrónico incorporado y parrillas en hierro fundido.",127,Challenger,Sí,Sí,Sí,,Eficiencia.,11.0,,Quemadores italianos SABAF de alta eficiencia y última generación que reducen tiempos de cocción y ahorran gas entre un 5% y 15% comparado con los quemadores serie II.,168,Ergonómica.,11,,Perillas con diseño ergonómico para facilitar su manipulación.,65,Seguridad y estabilidad.,24,,Parrillas en hierro fundido con soportes antideslizantes de alta resistencia a la temperatura que garantizan mayor seguridad en la manipulación de recipientes.,159,Praticidad.,11,Encendido electrónico incorporado que permite activar el funcionamiento del quemador automáticamente para cada mando.,119,,,,,,Estufa de empotrar en vidrio templado de 4 puestos a gas natural,,7707061694249,1.6759.20.07,"63,5x48x12       (Ancho x Alto x Profundidad)",12,11,"60x44,5         (Ancho x Profundidad)","57x39,4         (Ancho x Profundidad)","56,8x41,8           (Ancho x Profundidad)","7707061694225, 7707061689450","7707172629284, 7705191040158",Sí,,,,,,,,,1 año,,,,,,,,,120,,,,,,,,,,,,,,,,,,B,271.4,,,,,,,,,,,,Vidrio negro  (curvo),,,,,,,,,,,,,,4,"Dos (2) Quemadores Semi-rápidos (1,7KW) [6,11 MJ/h].
Un (1) Quemador Auxiliar (1,09KW) [3,95 MJ/h].
Un (1) Quemador Rápido (2.89Kw) [10,42 MJ/h].","(7,38 KW) [26,59 MJ/h].",Cuatro (4) De hierro fundido con soportes antideslizantes de alta resistencia a la temperatura.,,,,,,,,,,625900,25
4,False,4,Cocina,Estufas de Empotrar,Cristal,Cristal Squadra,Estufa de empotrar en vidrio templado de 4 puestos a gas natural,"Estufas, cubiertas, estufas de empotrar, estufas a gas, estufa de 4 puestos, mando frontal",Estufa de empotrar,SQ 6762,"Estufa en vidrio templado de seguridad con bordes redondeados, encendido electrónico incorporado y parrillas en hierro fundido.",127,Challenger,Sí,Sí,Sí,,Eficiencia.,11.0,,Quemadores italianos SABAF de alta eficiencia y última generación que reducen tiempos de cocción y ahorran gas entre un 5% y 15% comparado con los quemadores serie II.,168,Practicidad.,12,,Perillas con diseño ergonómico para facilitar su manipulación.,65,Seguridad y estabilidad.,24,,Parrillas en hierro fundido con soportes antideslizantes de alta resistencia a la temperatura que garantizan mayor seguridad en la manipulación de recipientes.,159,Praticidad.,11,Encendido electrónico incorporado que permite activar el funcionamiento del quemador automáticamente para cada mando.,119,,,,,,Estufa de empotrar en vidrio templado de 4 puestos a gas natural,,7705191002736,1.6762.20,"68x56x12,5       (Ancho x Alto x Profundidad)",13.9,12.9,60x52         (Ancho x Profundidad),"57x47,2         (Ancho x Profundidad)","56,5x49           (Ancho x Profundidad)","7707061694225, 7707061689450","7707172629284, 7707061695178",Sí,,,,,,,,,1 año,,,,,,,,,120,,,,,,,,,,,,,,,,,,B,271.4,,,,,,,,,,,,Vidrio negro,,,,,,,,,,,,,,4,"Dos (2) Quemadores Semi-rápidos (1,7KW) [6,11 MJ/h].
Un (1) Quemador Auxiliar (1,09KW) [3,95 MJ/h].
Un (1) Quemador Rápido (2.89Kw) [10,42 MJ/h].","(7,29 KW) [26,23 MJ/h].",Cuatro (4) De hierro fundido con soportes antideslizantes de alta resistencia a la temperatura.,,,,,,,,,,639900,15
5,False,5,Cocina,Estufas de Empotrar,Cristal,Cristal Squadra,Estufa de empotrar en vidrio templado de 4 puestos a gas natural,"Estufas, cubiertas, estufas de empotrar, estufas a gas, estufa de 4 puestos, mando frontal",Estufa de empotrar,SQ 6763,"Estufa en vidrio templado de seguridad con bordes redondeados, encendido electrónico incorporado y parrillas en hierro fundido.",127,Challenger,Sí,Sí,Sí,,Eficiencia.,11.0,,Quemadores italianos SABAF de alta eficiencia y última generación que reducen tiempos de cocción y ahorran gas entre un 5% y 15% comparado con los quemadores serie II.,168,Durabilidad.,12,,"Perillas metálicas que garantizan una mayor vida útil, con diseño ergonómico para facilitar su manipulación.",113,Seguridad y estabilidad.,24,,Parrillas en hierro fundido con soportes antideslizantes de alta resistencia a la temperatura que garantizan mayor seguridad en la manipulación de recipientes.,159,Praticidad.,11,Encendido electrónico incorporado que permite activar el funcionamiento del quemador automáticamente para cada mando.,119,,,,,,Estufa de empotrar en vidrio templado de 4 puestos a gas natural,,7707061694256,1.6763.20,"68x56x12,5       (Ancho x Alto x Profundidad)",13.9,12.9,65x52         (Ancho x Profundidad),"57x47,2         (Ancho x Profundidad)","56,5x49           (Ancho x Profundidad)","7707061694263, 7707061611147","7707061693259, 7707061695178",Sí,,,,,,,,,1 año,,,,,,,,,120,,,,,,,,,,,,,,,,,,B,271.4,,,,,,,,,,,,Vidrio negro,,,,,,,,,,,,,,4,"Dos (2) Quemadores Semi-rápidos (1,7KW) [6,11 MJ/h].
Un (1) Quemador Auxiliar (1,09KW) [3,95 MJ/h].
Un (1) Quemador Rápido (2.89Kw) [10,42 MJ/h].","(7,38 KW) [26,59 MJ/h].",Cuatro (4) De hierro fundido con soportes antideslizantes de alta resistencia a la temperatura.,,,,,,,,,,933900,15
6,False,6,Cocina,Estufas de Empotrar,Cristal,Cristal Squadra,Estufa de empotrar en vidrio templado de 4 puestos a gas natural,"Estufas, cubiertas, estufas de empotrar, estufas a gas, estufa de 4 puestos, mando frontal ",Estufa de empotrar,SQ 6764,"Estufa en vidrio templado de seguridad con bordes redondeados, encendido electrónico incorporado, parrillas en hierro fundido y Quemador Mini - Wok",147,Challenger,Sí,Sí,Sí,,Eficiencia.,11.0,,Quemadores italianos SABAF de alta eficiencia y última generación que reducen tiempos de cocción y ahorran gas entre un 5% y 15% comparado con los quemadores serie II.,168,Durabilidad.,12,,"Perillas metálicas que garantizan una mayor vida útil, con diseño ergonómico para facilitar su manipulación.",113,Seguridad y estabilidad.,24,,Parrillas en hierro fundido con soportes antideslizantes de alta resistencia a la temperatura que garantizan mayor seguridad en la manipulación de recipientes.,159,Praticidad.,11,Encendido electrónico incorporado que permite activar el funcionamiento del quemador automáticamente para cada mando.,119,,,,,,Estufa de empotrar en vidrio templado de 4 puestos a gas natural,,7707061694263,1.6764.20,"68x56x12,5       (Ancho x Alto x Profundidad)",13.9,12.9,65x52         (Ancho x Profundidad),"57x47,2         (Ancho x Profundidad)","56,5x49           (Ancho x Profundidad)","7707061694263, 7707061611147","7707061693259, 7707061695178",Sí,,,,,,,,,1 año,,,,,,,,,120,,,,,,,,,,,,,,,,,,B,302.3,,,,,,,,,,,,Vidrio negro,,,,,,,,,,,,,,4,"Un (1) Quemadores Semi-rápidos (1,7KW) [6,11 MJ/h].
Un (1) Quemador Auxiliar (1,09KW) [3,95 MJ/h].
Un (1) Quemador Rápido (2.89Kw) [10,42 MJ/h].                                                  Un (1) Quemador Mini-Wok (2.49Kw) [8,98 MJ/h].","(8,17 KW) [29,46 MJ/h].",Cuatro (4) De hierro fundido con soportes antideslizantes de alta resistencia a la temperatura.,,,,,,,,,,1091900,15
7,False,7,Cocina,Estufas de Empotrar,Cristal,Cristal Squadra,Estufa de empotrar en vidrio templado de 4 puestos mixta a gas natural,"Estufas, cubiertas, estufas de empotrar, estufas mixta, estufa de 4 puestos, mando frontal ",Estufa de empotrar,SQ 6766,"Estufa en vidrio templado de seguridad con bordes redondeados, encendido electrónico incorporado parrillas en hierro fundido ",125,Challenger,Sí,Sí,Sí,,Eficiencia.,11.0,,Quemadores italianos SABAF de alta eficiencia y última generación que reducen tiempos de cocción y ahorran gas entre un 5% y 15% comparado con los quemadores serie II.,168,Durabilidad.,12,,"Perillas metálicas que garantizan una mayor vida útil, con diseño ergonómico para facilitar su manipulación.",113,Seguridad y estabilidad.,24,,Parrillas en hierro fundido con soportes antideslizantes de alta resistencia a la temperatura que garantizan mayor seguridad en la manipulación de recipientes.,159,Tecnología ,11,"Resistencia sellada termoprotegida con una mayor eficiencia para cocciones más rápidas, con un sistema de seguridad que regula la temperatura máxima.",149,,,,,,Estufa de empotrar en vidrio templado de 4 puestos mixta a gas natural,,7707061694270,1.6766.20,"68x56x12,5       (Ancho x Alto x Profundidad)",13.5,12.5,65x52         (Ancho x Profundidad),"57x47,2         (Ancho x Profundidad)","56,5x49           (Ancho x Profundidad)","7707061694263, 7707061611147","7707061693259, 7707061695178",Sí,,,,,,,,,1 año,,,,,,,,,220,,,,,,,,,,,,,,,,,,B,275.3,,,,,,,,,,,,Vidrio negro,,,,,,,,,,1500,6.81,,,4,"Un (1) Quemadores Semi-rápidos (1,7KW) [6,11 MJ/h].
Un (1) Quemador Auxiliar (1,09KW) [3,95 MJ/h].
Un (1) Quemador Rápido (2.89Kw) [10,42 MJ/h].                                                 ","(5,69 KW) [20,48 MJ/h].",Tres (3) De hierro fundido con soportes antideslizantes de alta resistencia a la temperatura.,,,,,,,,,,1025900,10
8,False,8,Cocina,Estufas de Empotrar,Cristal,Cristal Squadra,Estufa de empotrar en vidrio templado de 4 puestos mixta a gas natural,"Estufas, cubiertas, estufas de empotrar, estufas mixta, estufa de 4 puestos, mando frontal ",Estufa de empotrar,SQ 6768,"Estufa en vidrio templado de seguridad con bordes redondeados, encendido electrónico incorporado y parrillas en hierro fundido.",127,Challenger,Sí,Sí,Sí,,Eficiencia.,11.0,,Quemadores italianos SABAF de alta eficiencia y última generación que reducen tiempos de cocción y ahorran gas entre un 5% y 15% comparado con los quemadores serie II.,168,Durabilidad.,12,,"Perillas metálicas que garantizan una mayor vida útil, con diseño ergonómico para facilitar su manipulación.",113,Seguridad y estabilidad.,24,,Parrillas en hierro fundido con soportes antideslizantes de alta resistencia a la temperatura que garantizan mayor seguridad en la manipulación de recipientes.,159,Tecnología ,11,"Resistencia sellada termoprotegida con una mayor eficiencia para cocciones más rápidas, con un sistema de seguridad que regula la temperatura máxima.",149,,,,,,Estufa de empotrar en vidrio templado de 4 puestos mixta a gas natural,,7707061694287,1.6768.20,"68x56x12,5       (Ancho x Alto x Profundidad)",13.5,12.5,65x52         (Ancho x Profundidad),"57x47,2         (Ancho x Profundidad)","56,5x49           (Ancho x Profundidad)","7707061694263, 7707061611147","7707061693259, 7707061695178",Sí,,,,,,,,,1 año,,,,,,,,,120,,,,,,,,,,,,,,,,,,B,275.3,,,,,,,,,,,,Vidrio negro,,,,,,,,,,1000,8.33,,,4,"Un (1) Quemadores Semi-rápidos (1,7KW) [6,11 MJ/h].
Un (1) Quemador Auxiliar (1,09KW) [3,95 MJ/h].
Un (1) Quemador Rápido (2.89Kw) [10,42 MJ/h].                                                 ","(5,69 KW) [20,48 MJ/h].",Tres (3) De hierro fundido con soportes antideslizantes de alta resistencia a la temperatura.,,,,,,,,,,1025900,10
9,False,9,Cocina,Estufas de Empotrar,Cristal,Cristal Squadra,Estufa de empotrar en vidrio templado de 5 puestos a gas natural,"Estufas, cubiertas, estufas de empotrar, estufas a gas, estufa de 5 puestos",Estufa de empotrar,SQ 6778,"Estufa en vidrio templado de seguridad con bordes redondeados, encendido electrónico incorporado y parrillas en hierro fundido.",127,Challenger,Sí,Sí,Sí,,Eficiencia.,11.0,,Quemadores italianos SABAF de alta eficiencia y última generación que reducen tiempos de cocción y ahorran gas entre un 5% y 15% comparado con los quemadores serie II.,168,Durabilidad.,12,,"Perillas metálicas que garantizan una mayor vida útil, con diseño ergonómico para facilitar su manipulación.",113,Seguridad y estabilidad.,24,,Parrillas en hierro fundido con soportes antideslizantes de alta resistencia a la temperatura que garantizan mayor seguridad en la manipulación de recipientes.,159,Praticidad.,11,Encendido electrónico incorporado que permite activar el funcionamiento del quemador automáticamente para cada mando.,119,,,,,,Estufa de empotrar en vidrio templado de 5 puestos a gas natural,,7707061694294,1.6778.20,"93,7x55,7x12,8       (Ancho x Alto x Profundidad)",17.2,16.2,76x52         (Ancho x Profundidad),70x48         (Ancho x Profundidad),,7707172627006- 7707061695017,"7707061660060, 7707061699732",Sí,,,,,,,,,1 año,,,,,,,,,120,,,,,,,,,,,,,,,,,,B,325.5,,,,,,,,,,,,Vidrio negro,,,,,,,,,,,,,,,"Dos (2) Quemadores Semi-rápidos (1,7KW) [6,11 MJ/h].
Un (1) Quemador Auxiliar (1,09KW) [3,95 MJ/h].
Un (1) Quemador Rápido (2.89Kw) [10,42 MJ/h].                                                  Un (1) Quemador Triple Corona (3.5Kw) [12,6 MJ/h].","(10,88 KW) [39,19 MJ/h].",Cinco (5) De hierro fundido con soportes antideslizantes de alta resistencia a la temperatura.,,,,,,,,,,1260900,15
10,False,10,Cocina,Estufas de Empotrar,Cristal,Cristal Squadra,Estufa de empotrar en vidrio templado de 5 puestos a gas natural,"Estufas, cubiertas, estufas de empotrar, estufas a gas, estufa de 5 puestos",Estufa de empotrar,SQ 6792,"Estufa en vidrio templado de seguridad con bordes redondeados, encendido electrónico incorporado y parrillas en hierro fundido.",127,Challenger,Sí,Sí,Sí,,Eficiencia.,11.0,,Quemadores italianos SABAF de alta eficiencia y última generación que reducen tiempos de cocción y ahorran gas entre un 5% y 15% comparado con los quemadores serie II.,168,Durabilidad.,12,,"Perillas metálicas que garantizan una mayor vida útil, con diseño ergonómico para facilitar su manipulación.",113,Seguridad y estabilidad.,24,,Parrillas en hierro fundido con soportes antideslizantes de alta resistencia a la temperatura que garantizan mayor seguridad en la manipulación de recipientes.,159,Praticidad.,11,Encendido electrónico incorporado que permite activar el funcionamiento del quemador automáticamente para cada mando.,119,,,,,,Estufa de empotrar en vidrio templado de 5 puestos a gas natural,,7707061694300,1.6792.20,"93,7x55,8x12,8       (Ancho x Alto x Profundidad)",18.8,16.2,91x52         (Ancho x Profundidad),"84,5x48         (Ancho x Profundidad)",,7707172627013 - 7705191003528,7707172625194 - 7707172625712,Sí,,,,,,,,,1 año,,,,,,,,,120,,,,,,,,,,,,,,,,,,B,325.5,,,,,,,,,,,,Vidrio negro,,,,,,,,,,,,,,,"Dos (2) Quemadores Semi-rápidos (1,7KW) [6,11 MJ/h].
Un (1) Quemador Auxiliar (1,09KW) [3,95 MJ/h].
Un (1) Quemador Rápido (2.89Kw) [10,42 MJ/h].                                                  Un (1) Quemador Triple Corona (3.5Kw) [12,6 MJ/h].","(10,88 KW) [39,19 MJ/h].",Cinco (5) De hierro fundido con soportes antideslizantes de alta resistencia a la temperatura.,,,,,,,,,,1505900,15
